@relation filtered-set
@attribute #webpage {allocine.fr,amazon.com,booking.com,bouyguestelecom.fr,free.fr,imdb.com,chinadaily.com.cn,labanquepostale.fr,lcl.fr,leroymerlin.fr,pole-emploi.fr,stackoverflow.com,imbd.com}
@attribute unsharded string
@attribute url {http://www.allocine.fr,http://www.amazon.com/gp/gw/ajax/s.html,http://www.booking.com/index.it.html,http://www.bouyguestelecom.fr,http://www.free.fr/adsl,http://www.imdb.com,http://www.chinadaily.com.cn,http://www.labanquepostale.fr,http://particuliers.secure.lcl.fr/index.html,http://www.leroymerlin.fr,http://www.pole-emploi.fr/accueil,http://stackoverflow.com}
@attribute atf_imgs numeric
@attribute onload numeric
@attribute dom numeric
@attribute atf-inst numeric
@attribute atf-mult numeric
@attribute not-btf numeric
@attribute oi-plt numeric
@attribute oi-atf numeric
@attribute bi-plt numeric
@attribute bi-atf numeric
@attribute ii-plt numeric
@attribute ii-atf numeric
@attribute avg_connections numeric
@attribute bandwidth {-1,10mbit,infty}
@attribute bytes_css numeric
@attribute bytes_css_ratio numeric
@attribute bytes_html numeric
@attribute bytes_html_ratio numeric
@attribute bytes_img numeric
@attribute bytes_img_ratio numeric
@attribute bytes_in numeric
@attribute bytes_js numeric
@attribute bytes_js_ratio numeric
@attribute bytes_mean numeric
@attribute bytes_oth numeric
@attribute bytes_oth_ratio numeric
@attribute bytes_out numeric
@attribute bytes_sdev numeric
@attribute bytes_tot numeric
@attribute bytesperconn_mean numeric
@attribute bytesperconn_sdev numeric
@attribute bytesperdom_mean numeric
@attribute bytesperdom_sdev numeric
@attribute connections numeric
@attribute count_pixels numeric
@attribute counter numeric
@attribute datName string
@attribute datOK {True}
@attribute datSize numeric
@attribute dateEpoch numeric
@attribute dateHuman string
@attribute delay {False,True}
@attribute domains numeric
@attribute grade numeric
@attribute harName string
@attribute harOK {True}
@attribute harSize numeric
@attribute heterog string
@attribute homog string
@attribute latency numeric
@attribute loss {1,0,2}
@attribute lossy {True,False}
@attribute obj200 numeric
@attribute obj404 numeric
@attribute obj_css numeric
@attribute obj_css_ratio numeric
@attribute obj_html numeric
@attribute obj_html_ratio numeric
@attribute obj_img numeric
@attribute obj_img_ratio numeric
@attribute obj_js numeric
@attribute obj_js_ratio numeric
@attribute obj_oth numeric
@attribute obj_oth_ratio numeric
@attribute obj_tot numeric
@attribute objperconn_mean numeric
@attribute objperconn_sdev numeric
@attribute objperdom_mean numeric
@attribute objperdom_sdev numeric
@attribute page_img_ratio numeric
@attribute persID {040acc,04d960,1.37e+62,14b2af,18fc23,19d942,23b912,26a0fd,2839ea,2ac5d5,2c6f75,33bacc,364d64,37edea,3e877e,463666,4ee49c,51607c,58bfd0,5fcd87,5fe6d6,68b943,716e0e,719999,7368fb,785646,7c53d3,7cd9d3,7f9dd6,8f92ac,8fd10e,9f7d2c,ad9f71,b07b16,b16ad3,c2e336,c49eb1,c8f1ae,cc7877,cdbbc7,d69bdc,dec6da,e73a20,ed80e6,f0b004,f26cb9,f62160,fbf6af,fc3224,07f8f8,100163,19c9bb,1d78c4,1ffaec,2a46d1,3311000000.0,3386f7,3500b0,38cf83,39b29a,4c8a00,4ff3ff,518423,549ab8,6.5e+76,6c250c,8298ac,83bf1e,86a6ea,882003,8e6aff,9281db,98c959,a4f659,ad0dd9,b54504,bcf06f,be5e5a,c74cde,c9b7cb,d221e5,d223ea,d2c41b,d84b48,df72c8,e58463,eac9a4,f0f583,f7abdb,01cec1,04f2f4,0b62eb,0e7b09,107ad9,114fd9,12f604,135d2d,138a13,147b97,15c957,167305,1e1d5d,235fed,247ad4,29097c,296d8e,2ef8dc,302dfb,30be8b,314773,3abd57,3df5f0,3e862b,inf,49b7d0,4e6a16,52d028,534c02,550b06,5c90de,5dee94,5fefb5,62900000.0,686c95,69cc50,6b5b65,6b99b2,6cce0e,6de4ff,6e6f78,6f7309,70d0e2,718ce6,724f04,7416ec,742514,7f4fe8,7fb122,8209fd,882589,8b4764,9188b3,989f75,9e5c50,9f2fd2,a83cd3,aab86e,ae8614,aec858,afe241,b0121b,b0a217,b5d774,b6fe56,b87432,bb5de2,bb93fe,bf1771,c06a6e,c1d260,c36c25,c418a7,c56749,c88796,ca0570,cb13bd,d4baae,d73891,e2a19c,e3d495,e89f2c,ed8fc9,f14956,f1e1af,f2351d,f280f1,f55535,f79789,f8865d,f99230,faf77c,50591d,5ed20f,039df7,37bc6d,3ee46d,416980,42bf29,42c271,54fd24,59ed21,75b982,7d1793,80c85b,8b97f4,92cc59,931670,946b8b,9d1800,9d940b,a2e3c0,a928dd,aa6119,b0d900,b89f20,be715d,c0f19a,da72e6,f78063,69acbb}
@attribute proto {H2,HTTP/1.1}
@attribute rttperbyte_mean numeric
@attribute rttperbyte_sdev numeric
@attribute rttperdom_mean numeric
@attribute rttperdom_sdev numeric
@attribute rttperobj_mean numeric
@attribute rttperobj_sdev numeric
@attribute ttfb numeric
@attribute ttlb numeric
@attribute uReviews numeric
@data
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,7.0,683,677,533.530999999828,533.530999999828,557.0040000004883,677.0,677.0,677.0,677.0,677.0,677.0,2.66666666667,infty,40591,0.043,20286,0.021,499559,0.528,917482,114301,0.121,13134.75,270965,0.287,28220,20410.006,945702,118212.75,123980.813,315234.0,247306.982,8,135754.0,1,bb5de2_pole-emploi.fr_1.dat,True,16921,1490707859,Tue_Mar_28_13:30:59_UTC_2017,False,3,5,bb5de2_pole-emploi.fr_1.har,True,289909,False,True,0,0,False,72,0,5,0.069,1,0.014,39,0.542,22,0.306,5,0.069,72,9.0,8.124,24.0,27.725,0.158,bb5de2,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,20,608,114
stackoverflow.com,False,http://stackoverflow.com,0.0,1849,633,633,709.7940000001325,1834.9450000005527,702.11715,633.0,881.035596881,633.0,1079.27642923,633.0,1.75,10mbit,49653,0.11,40997,0.09,265334,0.586,444667,96363,0.213,20591.409,664,0.001,8344,27655.742,453011,32357.929,44963.973,56626.375,107422.477,14,0.0,0,bb5de2_stackoverflow.com_0.dat,True,16919,1490707914,Tue_Mar_28_13:31:54_UTC_2017,False,8,5,bb5de2_stackoverflow.com_0.har,True,92612,False,True,0,2,True,20,1,1,0.045,2,0.091,12,0.545,6,0.273,1,0.045,22,1.571,0.728,2.75,2.487,0.0,bb5de2,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,36,1835,114
stackoverflow.com,False,http://stackoverflow.com,0.0,744,553,553,597.4349999978224,597.4349999978224,558.216454545,553.0,553.694148262,553.0,553.0,553.0,1.0,10mbit,49351,0.107,40604,0.088,274385,0.596,451251,95319,0.207,19180.125,664,0.001,9072,26776.271,460323,57540.375,110059.907,57540.375,110059.907,8,0.0,1,bb5de2_stackoverflow.com_1.dat,True,16924,1490707945,Tue_Mar_28_13:32:25_UTC_2017,False,8,5,bb5de2_stackoverflow.com_1.har,True,96502,False,True,0,2,True,22,1,1,0.042,2,0.083,14,0.583,6,0.25,1,0.042,24,3.0,2.915,3.0,2.915,0.0,bb5de2,H2,0.0,-1.0,0.0,0.0,0.0,0.0,32,726,114
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,2480,1765,1907.4629999997928,2467.9820000000273,2467.9820000000273,1883.26271429,1782.7004902,1841.60939207,1801.61159448,1854.83000967,1802.46793549,2.09090909091,infty,32880,0.038,26234,0.03,613357,0.71,838680,189088,0.219,13495.859,2176,0.003,25055,20952.868,863735,37553.696,47241.951,78521.364,139935.082,23,438771.0,11,bb93fe_leroymerlin.fr_11.dat,True,16913,1490705612,Tue_Mar_28_12:53:32_UTC_2017,True,11,4,bb93fe_leroymerlin.fr_11.har,True,259457,False,True,100,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,2.783,2.146,5.818,9.418,0.476,bb93fe,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,527,2473,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,2301,2032,1898.1510000002088,2178.5329999999526,2178.5329999999526,2045.43064516,2032.0,2033.74295133,2032.0,2032.0,2032.0,1.0,infty,32328,0.038,25832,0.031,599903,0.708,821788,187044,0.221,13231.891,1734,0.002,25053,20950.98,846841,76985.545,137319.736,76985.545,137319.736,11,438771.0,12,bb93fe_leroymerlin.fr_12.dat,True,16918,1490705633,Tue_Mar_28_12:53:53_UTC_2017,True,11,4,bb93fe_leroymerlin.fr_12.har,True,247882,False,True,100,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,5.818,9.418,5.818,9.418,0.476,bb93fe,H2,100.0,-1.0,100.0,0.0,100.0,0.0,542,2373,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,908,640,377.1850000001832,769.5400000000337,769.5400000000337,655.632354839,640.0,641.874048651,640.0,640.0,640.0,2.18181818182,infty,32880,0.038,26234,0.03,613356,0.71,838682,189090,0.219,13495.875,2176,0.003,25054,20952.781,863736,35989.0,60080.974,78521.455,139935.561,24,438771.0,3,bb93fe_leroymerlin.fr_3.dat,True,16911,1490705405,Tue_Mar_28_12:50:05_UTC_2017,False,11,4,bb93fe_leroymerlin.fr_3.har,True,259561,False,True,0,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,2.667,3.826,5.818,9.418,0.476,bb93fe,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,54,944,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,2459,1800,1923.4300000002877,2440.6390000003134,2440.6390000003134,1853.95894828,1815.24524528,1845.70996705,1836.39676378,1844.50746789,1844.19231377,2.09090909091,infty,32880,0.038,26234,0.03,613357,0.71,838680,189088,0.219,13495.859,2176,0.003,25055,20952.859,863735,37553.696,46294.566,78521.364,139935.082,23,438771.0,4,bb93fe_leroymerlin.fr_4.dat,True,16907,1490705426,Tue_Mar_28_12:50:26_UTC_2017,True,11,4,bb93fe_leroymerlin.fr_4.har,True,259432,False,True,100,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,2.783,2.283,5.818,9.418,0.476,bb93fe,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,535,2465,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,2413,2373,2171.7569999998855,2171.7569999998855,2173.96800000003,2373.0,2373.0,2373.0,2373.0,2373.0,2373.0,1.0,infty,32328,0.038,25832,0.031,599905,0.708,821788,187044,0.221,13231.922,1734,0.002,25055,20951.063,846843,76985.727,137319.636,76985.727,137319.636,11,438771.0,5,bb93fe_leroymerlin.fr_5.dat,True,16907,1490705443,Tue_Mar_28_12:50:43_UTC_2017,True,11,4,bb93fe_leroymerlin.fr_5.har,True,247831,False,True,100,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,5.818,9.418,5.818,9.418,0.476,bb93fe,H2,100.0,-1.0,100.0,0.0,100.0,0.0,536,2440,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,3849,710,3828.763999999879,3828.763999999879,3828.763999999879,1228.25109836,1228.25109836,1674.17342566,1674.17342566,2056.68100197,2056.68100197,2.2,10mbit,32880,0.038,26234,0.03,613355,0.711,838014,189090,0.219,13692.921,1095,0.001,24640,21059.428,862654,39211.545,45878.9,86265.4,144500.308,22,438771.0,6,bb93fe_leroymerlin.fr_6.dat,True,16908,1490705467,Tue_Mar_28_12:51:07_UTC_2017,True,10,4,bb93fe_leroymerlin.fr_6.har,True,254940,False,True,20,0,False,62,1,2,0.032,2,0.032,51,0.81,7,0.111,1,0.016,63,2.864,2.399,6.3,9.747,0.476,bb93fe,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,142,3895,44
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,858,610,351.7070000002823,683.6570000001811,683.6570000001811,623.590241935,610.0,611.281597732,610.0,610.0,610.0,2.0,infty,32880,0.038,26234,0.03,613353,0.71,838678,189090,0.219,13495.828,2176,0.003,25055,20952.718,863733,39260.591,74542.995,78521.182,139935.28,22,438771.0,9,bb93fe_leroymerlin.fr_9.dat,True,16917,1490705561,Tue_Mar_28_12:52:41_UTC_2017,False,11,5,bb93fe_leroymerlin.fr_9.har,True,259343,False,True,0,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,2.909,3.848,5.818,9.418,0.476,bb93fe,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,32,860,44
labanquepostale.fr,False,http://www.labanquepostale.fr,0.0,879,626,236.00899999952162,773.2049999996852,773.2049999996852,650.551872727,626.0,627.327705406,626.0,626.348900693,626.0,1.55555555556,infty,53459,0.068,26744,0.034,501256,0.639,758998,134413,0.171,12264.875,69080,0.088,25954,23713.206,784952,56068.0,144634.084,87216.889,227853.504,14,6400.0,2,c06a6e_labanquepostale.fr_2.dat,True,16937,1490703810,Tue_Mar_28_12:23:30_UTC_2017,False,9,5,c06a6e_labanquepostale.fr_2.har,True,262404,False,True,0,0,False,55,9,8,0.125,11,0.172,21,0.328,17,0.266,7,0.109,64,4.571,7.433,7.111,14.263,0.007,c06a6e,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,29,873,48
labanquepostale.fr,False,http://www.labanquepostale.fr,0.0,837,561,185.81199999942325,802.558999999892,802.558999999892,594.170745455,561.0,562.230141397,561.0,561.239620325,561.0,1.0,infty,50870,0.066,24177,0.032,495995,0.646,741304,129044,0.168,11988.406,67172,0.088,25954,23722.215,767258,85250.889,223774.114,85250.889,223774.114,9,6400.0,3,c06a6e_labanquepostale.fr_3.dat,True,17384,1490703829,Tue_Mar_28_12:23:49_UTC_2017,False,9,5,c06a6e_labanquepostale.fr_3.har,True,251133,False,True,0,0,False,55,9,8,0.125,11,0.172,21,0.328,17,0.266,7,0.109,64,7.111,14.263,7.111,14.263,0.007,c06a6e,H2,0.0,-1.0,0.0,0.0,0.0,0.0,32,831,48
stackoverflow.com,False,http://stackoverflow.com,0.0,786,646,646,710.9169999999721,710.9169999999721,657.555190476,646.0,650.901697716,646.0,646.0,646.0,1.625,10mbit,49653,0.107,40999,0.089,275454,0.595,454382,96355,0.208,20135.87,664,0.001,8743,27131.888,463125,35625.0,63355.426,57890.625,110742.457,13,0.0,2,c06a6e_stackoverflow.com_2.dat,True,16926,1490703912,Tue_Mar_28_12:25:12_UTC_2017,True,8,4,c06a6e_stackoverflow.com_2.har,True,96560,False,True,20,0,False,21,1,1,0.043,2,0.087,13,0.565,6,0.261,1,0.043,23,1.769,1.12,2.875,2.713,0.0,c06a6e,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,138,813,48
stackoverflow.com,False,http://stackoverflow.com,0.0,795,636,636,695.3700000003264,695.3700000003264,645.520142857,636.0,638.744798328,636.0,636.0,636.0,1.0,10mbit,49351,0.108,40606,0.089,272040,0.594,449215,95296,0.208,19911.174,664,0.001,8742,27115.833,457957,57244.625,110161.264,57244.625,110161.264,8,0.0,3,c06a6e_stackoverflow.com_3.dat,True,17410,1490703944,Tue_Mar_28_12:25:44_UTC_2017,True,8,4,c06a6e_stackoverflow.com_3.har,True,92926,False,True,20,0,False,21,1,1,0.043,2,0.087,13,0.565,6,0.261,1,0.043,23,2.875,2.713,2.875,2.713,0.0,c06a6e,H2,20.0,-1.0,20.0,0.0,20.0,0.0,136,802,48
allocine.fr,False,http://www.allocine.fr,8.0,3669,2363,2133.041000000332,2509.034000000094,3664.9060000002173,2416.79173874,2363.0,2517.71560958,2363.0,2808.47006992,2363.0,2.05882352941,10mbit,83710,0.041,30140,0.015,1351012,0.662,1998216,426237,0.209,18210.848,148516,0.073,41399,28104.624,2039615,58274.714,103471.724,119977.353,185617.811,35,416640.0,4,c1d260_allocine.fr_4.dat,True,16931,1490705057,Tue_Mar_28_12:44:17_UTC_2017,True,17,5,c1d260_allocine.fr_4.har,True,444958,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.2,2.459,6.588,6.499,0.452,c1d260,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,136,3665,64
allocine.fr,False,http://www.allocine.fr,8.0,3115,2225,2996.0880000003017,3101.1679999997295,3101.1679999997295,2537.70681818,2486.31283,2452.50786323,2430.58046988,2691.42151678,2683.60656877,1.0,infty,82668,0.041,29914,0.015,1327111,0.66,1968465,422283,0.21,17945.223,147889,0.074,41400,28105.284,2009865,118227.353,184131.773,118227.353,184131.773,17,416640.0,5,c1d260_allocine.fr_5.dat,True,16938,1490705091,Tue_Mar_28_12:44:51_UTC_2017,True,17,4,c1d260_allocine.fr_5.har,True,424492,False,True,100,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,c1d260,H2,100.0,-1.0,100.0,0.0,100.0,0.0,533,3192,64
allocine.fr,False,http://www.allocine.fr,8.0,1271,1049,770.9949999996575,1023.3020000000867,1023.3020000000867,1053.04294643,1049.0,1049.12552654,1049.0,1049.0,1049.0,2.23529411765,infty,83712,0.041,30140,0.015,1356620,0.663,2003467,426233,0.208,18099.319,148518,0.073,41756,28005.132,2045223,53821.658,79526.896,120307.235,186794.101,38,416640.0,6,c1d260_allocine.fr_6.dat,True,16906,1490705126,Tue_Mar_28_12:45:26_UTC_2017,False,17,5,c1d260_allocine.fr_6.har,True,449096,False,True,0,0,False,112,0,3,0.027,1,0.009,91,0.805,14,0.124,4,0.035,113,2.974,2.57,6.647,6.615,0.452,c1d260,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,32,1270,64
allocine.fr,False,http://www.allocine.fr,8.0,14143,2831,9488.30200000003,9488.30200000003,14141.632999999412,3624.32294595,3472.5186789,5023.36613308,4292.22401164,7198.2099806,5571.70116987,2.11764705882,10mbit,83708,0.041,30140,0.015,1350986,0.662,1998218,426237,0.209,18210.616,148518,0.073,41371,28104.986,2039589,56655.25,81050.536,119975.824,185612.085,36,416640.0,7,c1d260_allocine.fr_7.dat,True,16935,1490705261,Tue_Mar_28_12:47:41_UTC_2017,True,17,3,c1d260_allocine.fr_7.har,True,445110,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.111,3.204,6.588,6.499,0.452,c1d260,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,139,14142,64
free.fr,False,http://www.free.fr/adsl,2.0,4085,981,641.152000000171,2550.143999999944,2583.536000000061,1355.73223333,981.0,2249.77646279,981.0,2487.37207067,981.0,2.25,10mbit,18511,0.027,10275,0.015,417302,0.6,684526,76090,0.109,23164.2,172748,0.249,10400,39331.132,694926,77214.0,77333.561,173731.5,238955.002,9,8776.0,0,c36c25_free.fr_0.dat,True,16909,1490858361,Thu_Mar_30_07:19:21_UTC_2017,False,4,4,c36c25_free.fr_0.har,True,124512,False,True,0,2,True,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,3.367,7.5,10.689,0.01,c36c25,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,30,4085,22
free.fr,False,http://www.free.fr/adsl,2.0,6786,692,405.41200000012213,1842.426000000205,3555.4940000000115,1071.0799,692.0,2873.72896023,692.0,2666.04093998,692.0,2.25,10mbit,18511,0.027,10275,0.015,417302,0.6,684526,76090,0.109,23164.333,172752,0.249,10404,39331.093,694930,77214.444,67928.194,173732.5,238954.501,9,8776.0,2,c36c25_free.fr_2.dat,True,16897,1490858488,Thu_Mar_30_07:21:28_UTC_2017,False,4,4,c36c25_free.fr_2.har,True,124531,False,True,0,2,True,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,2.789,7.5,10.689,0.01,c36c25,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,20,6784,22
free.fr,False,http://www.free.fr/adsl,2.0,28343,28238,27816.862000000045,28210.11099999963,28210.11099999963,28243.1712581,28238.0,28244.2710916,28238.0,28238.0,28238.0,1.0,infty,16246,0.019,10040,0.011,604841,0.69,866065,73853,0.084,28283.903,171821,0.196,10736,48704.304,876801,219200.25,317498.187,219200.25,317498.187,4,8776.0,3,c36c25_free.fr_3.dat,True,17353,1490858615,Thu_Mar_30_07:23:35_UTC_2017,False,4,1,c36c25_free.fr_3.har,True,122802,False,True,0,0,False,31,0,7,0.226,1,0.032,11,0.355,7,0.226,5,0.161,31,7.75,11.121,7.75,11.121,0.01,c36c25,H2,0.0,-1.0,0.0,0.0,0.0,0.0,70,28338,22
free.fr,False,http://www.free.fr/adsl,2.0,5096,494,414.42699999961087,1666.6180000027525,1666.6180000027525,804.929666667,494.0,2092.5467585,494.0,1315.1813956,494.0,2.25,10mbit,18511,0.027,10275,0.015,417300,0.6,684526,76090,0.109,23164.233,172751,0.249,10401,39331.063,694927,77214.111,66979.019,173731.75,238954.762,9,8776.0,4,c36c25_free.fr_4.dat,True,16893,1490860947,Thu_Mar_30_08:02:27_UTC_2017,False,4,4,c36c25_free.fr_4.har,True,124510,False,True,0,2,True,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,2.944,7.5,10.689,0.01,c36c25,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,19,5095,22
allocine.fr,False,http://www.allocine.fr,8.0,1237,951,990.3879999997262,1032.090999999763,1032.090999999763,961.01963964,953.336438095,954.882186754,953.494193008,959.627420422,958.96653168,1.0,infty,82668,0.041,29914,0.015,1327108,0.66,1968488,422283,0.21,17945.196,147889,0.074,41374,28105.095,2009862,118227.176,184128.008,118227.176,184128.008,17,416640.0,0,c418a7_allocine.fr_0.dat,True,17365,1490703186,Tue_Mar_28_12:13:06_UTC_2017,False,17,5,c418a7_allocine.fr_0.har,True,424619,False,True,0,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,c418a7,H2,0.0,-1.0,0.0,0.0,0.0,0.0,69,1224,40
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,1675,1503,1367.1560000001286,1585.1110000003919,1585.1110000003919,1504.52094286,1503.0,1503.45834098,1503.0,1503.0318141,1503.0,1.8,infty,24953,0.009,88025,0.03,2684632,0.918,2845981,106342,0.036,13855.147,19484,0.007,77455,36852.034,2923436,108275.407,169996.657,194895.733,593995.605,27,384133.0,0,c418a7_chinadaily.com.cn_0.dat,True,16923,1490702802,Tue_Mar_28_12:06:42_UTC_2017,False,15,5,c418a7_chinadaily.com.cn_0.har,True,839614,False,True,0,0,False,210,1,5,0.024,50,0.237,132,0.626,20,0.095,4,0.019,211,7.815,9.185,14.067,28.562,0.417,c418a7,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,67,1672,40
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,25673,2497,25658.18299999985,25658.18299999985,25658.18299999985,5615.74733014,5615.74733014,13533.5529034,13533.5529034,14308.8685587,14308.8685587,2.25,10mbit,24951,0.009,91636,0.032,2642273,0.916,2806013,106344,0.037,13543.146,19486,0.007,78677,36710.79,2884690,80130.278,121173.303,180293.125,566613.958,36,384133.0,1,c418a7_chinadaily.com.cn_1.dat,True,16953,1490702866,Tue_Mar_28_12:07:46_UTC_2017,False,16,3,c418a7_chinadaily.com.cn_1.har,True,850609,False,True,0,2,True,209,4,5,0.023,53,0.249,131,0.615,20,0.094,4,0.019,213,5.917,7.544,13.312,27.411,0.417,c418a7,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,25,25658,40
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,9901,2557,7265.692999999985,7265.692999999985,7265.692999999985,3237.06155122,3158.3224901,5000.22084825,3913.42885852,4113.02133267,4113.02133267,1.86666666667,10mbit,24949,0.009,88023,0.031,2640169,0.917,2802797,106340,0.037,13908.043,19484,0.007,76168,37176.48,2878965,102820.179,191708.452,191931.0,583311.815,28,384133.0,2,c418a7_chinadaily.com.cn_2.dat,True,16929,1490702913,Tue_Mar_28_12:08:33_UTC_2017,True,15,3,c418a7_chinadaily.com.cn_2.har,True,824858,False,True,20,0,False,206,1,5,0.024,50,0.242,128,0.618,20,0.097,4,0.019,207,7.393,9.552,13.8,28.167,0.417,c418a7,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,143,9922,40
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,8.0,6677,1959,6646.3269999999375,6646.3269999999375,6653.452999999992,2739.7740411,2572.16161429,3140.24935376,3125.94286181,2466.09836571,2308.37177827,1.0,10mbit,38974,0.042,20060,0.022,496083,0.532,903092,106890,0.115,12762.945,269688,0.289,28603,20297.604,931695,310565.0,242715.834,310565.0,242715.834,3,135754.0,1,c418a7_pole-emploi.fr_1.dat,True,17410,1490703099,Tue_Mar_28_12:11:39_UTC_2017,True,3,3,c418a7_pole-emploi.fr_1.har,True,280993,False,True,20,0,False,73,0,5,0.068,1,0.014,40,0.548,22,0.301,5,0.068,73,24.333,28.194,24.333,28.194,0.158,c418a7,H2,20.0,-1.0,20.0,0.0,20.0,0.0,145,6653,40
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,8.0,1969,1139,1258.8920000002324,1964.8309999998494,1964.8309999998494,1246.5119726,1143.98581132,1431.66264262,1146.81589443,1164.3254073,1144.08173105,1.0,infty,38974,0.042,20060,0.022,496083,0.532,903092,106890,0.115,12762.945,269688,0.289,28603,20298.708,931695,310565.0,242707.738,310565.0,242707.738,3,135754.0,2,c418a7_pole-emploi.fr_2.dat,True,16942,1490703131,Tue_Mar_28_12:12:11_UTC_2017,True,3,4,c418a7_pole-emploi.fr_2.har,True,280992,False,True,100,0,False,73,0,5,0.068,1,0.014,40,0.548,22,0.301,5,0.068,73,24.333,28.194,24.333,28.194,0.158,c418a7,H2,100.0,-1.0,100.0,0.0,100.0,0.0,541,1965,40
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,10.0,789,647,726.2839999999705,726.2839999999705,726.2839999999705,654.94380198,654.94380198,650.149154943,650.149154943,652.601238822,652.601238822,2.25,infty,24768,0.022,19851,0.017,905001,0.792,1103785,189792,0.166,11200.363,3025,0.003,38652,23044.32,1142437,126937.444,251396.425,285609.25,491495.809,9,315638.0,2,c56749_lcl.fr_2.dat,True,16914,1490703865,Tue_Mar_28_12:24:25_UTC_2017,False,4,4,c56749_lcl.fr_2.har,True,408299,False,True,0,0,False,101,1,9,0.088,3,0.029,66,0.647,23,0.225,1,0.01,102,11.333,14.337,25.5,42.435,0.343,c56749,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,29,726,44
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,10.0,774,637,718.3220000001093,718.3220000001093,718.3220000001093,645.882554455,645.882554455,640.337668945,640.337668945,642.828675093,642.828675093,1.0,infty,21872,0.02,19114,0.017,887004,0.797,1074246,182072,0.164,10910.775,2837,0.003,38653,23058.154,1112899,278224.75,479023.034,278224.75,479023.034,4,315638.0,3,c56749_lcl.fr_3.dat,True,17369,1490703887,Tue_Mar_28_12:24:47_UTC_2017,False,4,4,c56749_lcl.fr_3.har,True,390630,False,True,0,0,False,101,1,9,0.088,3,0.029,66,0.647,23,0.225,1,0.01,102,25.5,42.435,25.5,42.435,0.343,c56749,H2,0.0,-1.0,0.0,0.0,0.0,0.0,63,718,44
